"LONGITUDE","LATITUDE","IDLongKNN","IDLatiKNN","IDLongRanger","IDLatiRanger","IDLongGbm","IDLatiGbm"
-7638.76801114954,4864907.2783529,-7637.76656000018,4864905.32524,-7638.5618527005,4864908.00522044,-7634.61412974248,4864915.81090788
-7639.75088308967,4864915.30617124,-7639.81743999943,4864915.35362,-7641.53316981537,4864916.36187247,-7642.55620564012,4864911.91965591
-7621.35118975999,4864975.9000848,-7621.19842000157,4864976.49498,-7626.2079682642,4864981.37298875,-7622.26101636646,4864982.33698995
-7641.31599999964,4865015.5861,-7639.96114000008,4865006.10284,-7636.4872392378,4865000.57968257,-7636.50103441927,4865005.86897481
-7664.73931399603,4864935.92915802,-7655.92034000084,4864937.22332,-7659.05529275373,4864941.27588443,-7656.38270946226,4864942.25325771
-7646.73350000009,4864925.0598,-7645.40483999923,4864924.73158,-7643.49684953113,4864921.25870128,-7642.85646654702,4864918.28248694
-7647.6823891074,4864944.16651411,-7644.65200000108,4864948.69716,-7642.1839982551,4864949.90726156,-7649.37007293725,4864946.36823643
-7633.12592727251,4864964.9892091,-7635.68039999902,4864966.4493,-7636.53971658211,4864956.71677295,-7642.9955812948,4864963.15396548
-7675.19930707522,4864933.04071336,-7655.92034000084,4864937.22332,-7660.92028923579,4864939.4137215,-7668.80626608958,4864929.58649718
-7635.06585463499,4864984.35302551,-7633.18102000132,4864984.7144,-7632.87041047334,4864987.26192292,-7639.04123207478,4864980.47273847
-7609.25457426757,4864978.3834198,-7613.72890000045,4864977.31664,-7617.54865714262,4864979.76469678,-7618.55806982405,4864974.40321466
-7661.93078816741,4864937.99077533,-7644.0272799991,4864927.51206,-7651.73497482563,4864931.96289637,-7645.67489280249,4864930.89373586
-7639.73585658524,4864958.07349949,-7631.49149999991,4864969.99886,-7622.77032699328,4864966.75208923,-7630.89269371006,4864974.94552002
-7602.88908000067,4864981.61728,-7604.53791999966,4864980.1441,-7604.01798524539,4864980.3406573,-7605.36852132931,4864977.25894542
-7687.77642307058,4864929.51018657,-7679.66875999868,4864932.50712,-7672.56658386386,4864932.45908058,-7675.89835000876,4864930.64485571
-7637.40203407682,4864994.39722474,-7636.44341999963,4864990.95712,-7635.45512074345,4864990.94741985,-7640.18501576254,4864998.13953247
-7594.17022658178,4864982.24056738,-7597.08361999989,4864982.2807,-7596.75386834426,4864983.07453828,-7599.36099514051,4864982.97608696
-7638.17866494146,4864997.62650328,-7637.22144000158,4864993.6713,-7633.03437504371,4864995.65187374,-7628.44445397938,4864998.44286426
-7680.61785945725,4864932.35872436,-7659.20785999968,4864935.8895,-7661.77335327757,4864934.25634689,-7658.88445484611,4864928.55273195
-7683.86967332276,4864929.93372182,-7679.66875999868,4864932.50712,-7671.61549990788,4864932.41754281,-7681.69768373119,4864930.53142932
-7587.21240000054,4864986.70750001,-7598.48633999974,4864982.82782,-7597.16022428323,4864981.81899803,-7597.81303307018,4864975.35933341
-7639.75922967664,4865007.28422865,-7639.92230000049,4865004.05174,-7639.35631932381,4865003.19278095,-7638.72757337706,4865002.16889278
-7662.44720000029,4864933.7721,-7661.23944000006,4864935.55298,-7662.0186189436,4864936.59796819,-7655.89067671492,4864940.12962582
-7661.25726666798,4864939.0655,-7658.47957999855,4864934.48538,-7655.5968420595,4864936.16976242,-7655.40296099954,4864931.01767783
-7673.43529177297,4864934.63670857,-7673.01675999984,4864935.0466,-7671.57341093094,4864934.84940425,-7676.30316455569,4864936.88315309
-7642.30636126783,4865016.65220891,-7640.07955999896,4865005.55808,-7639.77074690628,4865003.86225625,-7642.32591884331,4864991.26467703
-7684.86795799028,4864930.97325628,-7680.26237999872,4864932.02054,-7682.52149619902,4864931.22116298,-7683.35337660638,4864935.4416021
-7682.79364999942,4864931.40064999,-7686.05361999869,4864930.67704,-7682.03941740919,4864931.27049514,-7682.53413974918,4864932.20897661
-7675.55208815544,4864931.15975988,-7681.46551999971,4864931.6758,-7672.68507831695,4864933.30160398,-7683.88185605749,4864928.14636428
-7690.50086666768,4864927.6996,-7685.04143999964,4864930.33436,-7684.43187687758,4864930.92288907,-7676.42413747898,4864936.22717222
-7641.59924710024,4865008.68672456,-7640.22448000088,4865004.14822,-7640.30390537098,4865007.05600387,-7640.56109893695,4865003.7621694
-7643.28977726916,4864947.55684339,-7635.68039999902,4864966.4493,-7636.53971658211,4864956.71677295,-7642.9955812948,4864963.15396548
-7682.89431111059,4864931.53752221,-7681.79977999926,4864931.57996,-7673.29660169468,4864930.58546769,-7682.24995414462,4864923.93686603
-7628.52290073658,4864978.18363054,-7628.13450000063,4864977.0212,-7632.27608665007,4864977.21232556,-7637.76120663027,4864976.47599892
-7600.12173744662,4864980.27976536,-7610.33842000068,4864977.8486,-7618.34465211689,4864974.97673052,-7609.91849271089,4864969.65628935
-7692.2564497339,4864929.11603139,-7680.1532799989,4864932.36826,-7677.51216137152,4864932.21077046,-7678.17742318674,4864929.37295164
-7688.83309980671,4864932.10025755,-7682.36921999827,4864931.73312,-7677.81357003908,4864934.66280041,-7676.80943332745,4864940.15101805
-7646.69990000129,4864925.0411,-7652.38212000057,4864930.19874,-7655.59127091049,4864931.61512741,-7660.22676989816,4864932.66140353
-7597.50172979364,4864981.68444115,-7601.64296000004,4864981.29034,-7605.38788630008,4864974.31948009,-7600.95607217077,4864960.18070156
-7690.25386062897,4864934.98338868,-7682.36921999827,4864931.73312,-7678.16427378904,4864933.63965164,-7672.86706148031,4864940.95372996
-7637.57703841605,4865001.42679505,-7639.39784000069,4865003.18014,-7639.9696182028,4865004.93193166,-7638.01555199534,4865006.88319889
-7637.10039249653,4864995.31852412,-7637.31460000053,4864998.92264,-7634.92990982204,4864988.28309957,-7641.75056108229,4864995.85022084
-7640.66951023089,4864919.60737628,-7643.30256028846,4864919.1963703,-7643.95010522318,4864919.43289433,-7646.21412081873,4864916.55597967
-7688.65450289088,4864928.17847503,-7675.14606000036,4864933.80356,-7677.55589702621,4864932.22062107,-7683.71127515289,4864928.48736683
-7631.67139819036,4864981.89816087,-7623.11610000134,4864978.86612,-7626.0433513338,4864985.63916397,-7624.81225373628,4864987.01588125
-7642.33404309455,4865014.12730622,-7640.26333999932,4865008.1148,-7640.32494285847,4865007.98518439,-7641.50597200892,4865005.57685691
-7637.13640000139,4864898.43348571,-7636.62987999991,4864899.44428,-7637.60664960779,4864906.47315943,-7640.15101957961,4864908.8716154
-7635.62794169475,4864966.48143258,-7634.55084000081,4864966.90794,-7634.73367858049,4864967.64352063,-7640.16988868805,4864968.23687651
-7637.78295181145,4865000.13852152,-7638.83714000061,4865000.26624,-7635.76753015198,4864995.52724658,-7636.94807124417,4865009.79445237
-7646.26186493122,4864932.22359701,-7636.50132000074,4864962.44418,-7639.48586064131,4864955.18617686,-7641.20932351609,4864959.03806585
-7642.56660208688,4865016.27466046,-7640.11165999994,4865005.67054,-7638.8078228104,4865002.68230881,-7642.81024622382,4864997.62313991
-7609.02120000124,4864977.473,-7612.02774000019,4864981.93452,-7626.74381835151,4864985.47487985,-7619.89474683065,4864983.88679392
-7647.73149999976,4864945.48879999,-7649.00568000078,4864940.32806,-7649.36315689059,4864942.890843,-7647.54237988884,4864947.84836001
-7641.1872897143,4865006.345573,-7639.87471999973,4865006.75948,-7640.34664832983,4865007.37561136,-7640.91517089164,4865005.70299523
-7688.90760243901,4864932.30080884,-7681.83001999855,4864931.31388,-7679.27912996606,4864931.07845524,-7670.41627685421,4864940.66944615
-7634.40818225725,4864967.38102955,-7635.20281999931,4864967.1712,-7633.66298412907,4864967.74545001,-7637.69340611852,4864966.99365389
-7641.96513807264,4864922.32210464,-7636.50132000074,4864962.44418,-7639.48586064131,4864955.18617686,-7641.20932351609,4864959.03806585
-7592.86718465605,4864983.3950449,-7597.90238000006,4864981.72964,-7597.89272390657,4864982.20384329,-7597.59777356772,4864983.21730941
-7689.72425998869,4864934.48719379,-7685.72349999845,4864929.8903,-7676.24458599879,4864929.16731379,-7668.46593683656,4864933.29612427
-7660.28159442583,4864937.49376101,-7647.33632000089,4864941.35966,-7655.59754941243,4864940.86320679,-7656.32371894625,4864932.7847564
-7685.81477826264,4864929.86759399,-7681.12551999912,4864931.51576,-7676.23836804912,4864931.6930337,-7669.66405549881,4864933.80807299
-7631.0584588108,4864989.36977494,-7622.24200000092,4864979.60258,-7620.22105519043,4864981.89023323,-7617.13335319747,4864987.5445502
-7634.14477984211,4864986.43645938,-7636.24020000026,4864991.20628,-7634.50845133258,4864990.69917892,-7636.38673490146,4864997.20203429
-7616.1284334702,4864977.14325118,-7623.05257999971,4864978.15194,-7621.33025603026,4864979.21681188,-7620.32178567078,4864978.13144618
-7588.43323626153,4864980.97521445,-7598.38478000015,4864981.90772,-7596.24199396635,4864983.06089422,-7601.31649688007,4864980.61450775
-7639.16670284814,4864913.05230293,-7637.22398000062,4864906.30586,-7637.52287240872,4864906.48676482,-7637.60730459058,4864910.30405605
-7659.83335347808,4864938.75064922,-7662.2673999995,4864937.79184,-7658.59851918647,4864936.67912284,-7656.0386827639,4864941.45831447
-7666.18100366491,4864936.7740493,-7666.97067999914,4864936.77976,-7666.03584596943,4864940.26746586,-7667.25212098069,4864947.10619569
-7661.06751421715,4864937.40123332,-7659.69581999928,4864938.19274,-7653.19318704291,4864933.36691168,-7650.63479323834,4864929.03588477
-7674.58359754092,4864934.30673881,-7678.09489999935,4864932.38444,-7668.04609058272,4864933.55181531,-7665.54773270725,4864931.39172808
-7676.41943999976,4864934.71933999,-7678.50569999963,4864932.84054,-7668.94613772708,4864936.47107276,-7671.35844520882,4864935.6898215
-7600.79121998482,4864980.85025873,-7603.63351999968,4864981.35252,-7605.1491025131,4864981.93870428,-7603.46503348748,4864985.41005805
-7587.53908333369,4864986.61385,-7597.35589999929,4864983.1519,-7594.49177579974,4864983.33489703,-7599.77546502407,4864975.09583331
-7618.98740990041,4864974.60357666,-7619.77342000157,4864976.02382,-7622.76861784752,4864982.04004374,-7619.06910275209,4864986.00178039
-7637.00156115084,4864905.61976625,-7636.62567999959,4864899.4297,-7637.22483510881,4864907.19284897,-7635.88016640431,4864930.87161298
-7593.08018465168,4864982.77095937,-7600.62034000009,4864980.63414,-7601.69496651649,4864980.57579168,-7605.50680395514,4864981.84131839
-7661.39425594081,4864936.59814304,-7652.00989999995,4864933.00132,-7648.25132241629,4864930.08398794,-7648.72477485348,4864925.62118924
-7636.89463750133,4864897.589675,-7637.64387999996,4864904.89768,-7638.08782837634,4864905.52652483,-7637.17292373001,4864915.28550235
-7587.78890000021,4864986.5422353,-7595.6057599999,4864982.70436,-7594.57369447668,4864981.68675422,-7603.87859527934,4864970.52777639
-7601.15222627007,4864980.74551564,-7602.28859999999,4864981.10524,-7597.8161290399,4864981.93308939,-7604.1550701598,4864981.09915947
-7651.99609019241,4864934.5197158,-7650.69436000064,4864936.2937,-7648.93883344654,4864933.80908519,-7642.77298049897,4864925.86597959
-7684.45530712958,4864930.91572201,-7678.17144000009,4864932.93638,-7668.10301605153,4864933.48347951,-7670.14990609941,4864930.84946147
-7631.91103338733,4864965.83158611,-7628.13450000063,4864977.0212,-7628.57889020029,4864980.21207519,-7622.8906848312,4864994.1006905
-7674.82199543999,4864934.58266896,-7671.11345999911,4864935.5922,-7670.59804092603,4864933.95432235,-7673.6033158043,4864926.55025003
-7645.85951427959,4864945.18778203,-7652.75364000052,4864937.44454,-7653.36410470162,4864941.71272688,-7644.09198151653,4864935.05364331
-7637.58530044252,4864955.44398898,-7637.25699999928,4864949.8143,-7638.58302445225,4864954.72979022,-7641.18145976127,4864961.20583302
-7635.38288571366,4864984.47952857,-7630.58139999956,4864984.27182,-7630.96620572705,4864985.01775691,-7629.971145528,4864986.68897351
-7682.53929816668,4864932.53338664,-7681.30109999925,4864932.35578,-7683.55702623587,4864931.31585583,-7680.94461322057,4864945.53056272
-7675.14641362094,4864932.8785124,-7667.71854000017,4864936.5892,-7667.73694337244,4864935.43978815,-7669.43383035578,4864930.0661011
-7632.96720386318,4864988.28744872,-7615.66754000038,4864977.13278,-7620.66119265658,4864980.86110264,-7620.76956305752,4864981.00035277
-7628.03855667361,4864950.3652254,-7637.79851999953,4864956.0716,-7637.64333589079,4864955.89292494,-7640.48717874252,4864954.98453347
-7637.18137786473,4864993.98078911,-7638.07141999975,4864997.59502,-7635.17681277243,4864992.46304323,-7635.15765582898,4864995.99521237
-7643.00019999966,4864930.3138,-7646.24460000172,4864925.929,-7648.16320930532,4864933.26483527,-7638.96308115777,4864925.74076406
-7691.7401813101,4864927.78429872,-7688.08603999913,4864929.46164,-7685.81955872255,4864929.86453004,-7677.88022660617,4864937.66118666
-7637.55456227177,4865000.97789346,-7639.76541999951,4865006.37784,-7635.34558549213,4865003.19591133,-7624.53722169222,4865003.69425736
-7640.15146665751,4865010.3316236,-7638.79219999984,4865002.98262,-7635.88654444622,4864998.31353377,-7636.47526054089,4864997.70345108
-7631.59079788505,4864958.99603525,-7640.15449999943,4864955.30676,-7639.53748449336,4864951.58090899,-7640.48717874252,4864936.00379912
-7641.44614285656,4865016.04031428,-7641.11577999965,4865010.1312,-7640.24742119224,4865008.67172222,-7638.29987389197,4865002.97964988
-7639.2054986208,4865005.53546718,-7638.82138710096,4865007.44845707,-7639.7806002099,4865008.30018137,-7639.27712520654,4865004.11569657
-7641.03397269665,4865013.5498822,-7639.77763999924,4865007.3778,-7640.32239461955,4865008.47283082,-7638.13850962268,4865009.12004781
-7675.32093333287,4864933.37678888,-7678.59257999957,4864932.49922,-7680.65188212929,4864932.01253482,-7675.33502086144,4864932.50517898
-7642.55282222252,4864947.72018333,-7644.20032000095,4864946.82586,-7639.84975561323,4864954.53141499,-7634.31998237248,4864963.62231716
-7585.3899762246,4864986.51705366,-7606.75960000008,4864981.1215,-7610.45822778328,4864988.1813669,-7613.4412694357,4864988.13408331
-7646.34365890174,4864927.39055058,-7647.87879999951,4864928.6159,-7646.95981483667,4864929.6884443,-7652.12522805574,4864937.99982069
-7639.28210251345,4864912.81933565,-7639.58210000097,4864913.56706,-7644.09063844506,4864916.24379581,-7657.10633045521,4864919.0599756
-7636.82840000093,4864897.3584,-7637.13562000021,4864902.16704,-7637.61675039774,4864903.03976565,-7636.53999714332,4864890.59530591
-7637.1877333348,4864898.61266666,-7636.84548000023,4864900.19684,-7637.36186529301,4864905.03350262,-7636.77313021778,4864906.44871606
-7637.07155531263,4864908.67238174,-7638.95683999955,4864909.4785,-7637.43513533376,4864905.55656615,-7638.30865771766,4864898.82860511
-7592.14951715568,4864978.76891258,-7592.56704000011,4864983.57532,-7594.56589522346,4864982.48478342,-7600.80345144944,4864977.07185508
-7591.87634305003,4864978.33054233,-7593.6073800005,4864982.96072,-7595.58628327675,4864974.62640209,-7598.21747637637,4864951.94296776
-7640.18192595257,4865005.7027313,-7640.51208000109,4865006.1095,-7640.94761266982,4865010.32005267,-7639.03735940907,4865007.24584428
-7682.36187952072,4864932.2199657,-7686.1189000003,4864929.70918,-7684.56495451626,4864930.69853349,-7683.2245130234,4864935.49628048
-7643.18740016522,4865004.92336985,-7640.63859999925,4865009.42374,-7640.59773750003,4865005.78541838,-7642.70447032964,4865007.48622149
-7661.08669792514,4864935.22914026,-7666.95147999972,4864935.98764,-7661.38880507958,4864935.52646085,-7658.81507429023,4864936.18894711
-7643.81766279067,4864930.43217081,-7646.25154,4864926.7744,-7648.79058287943,4864929.50504793,-7654.74733663591,4864929.19660599
-7641.78715398265,4864902.44996542,-7637.32683999986,4864903.79176,-7637.79642082356,4864905.27565586,-7637.50267177569,4864912.73462927
-7592.05095434257,4864978.45294343,-7591.57091999874,4864984.49368,-7596.91789684817,4864982.30952538,-7601.04255442577,4864972.96315672
-7637.53579816003,4864903.22942466,-7638.08700000047,4864908.55906,-7638.09992546223,4864912.40410563,-7637.63388928832,4864932.14249321
-7636.65400505291,4864904.935863,-7639.64980000034,4864914.01104,-7640.17627145006,4864915.07031637,-7641.27554601197,4864918.07102168
-7637.94411999881,4864903.53590001,-7639.96864000037,4864914.09174,-7639.05300138042,4864910.75744431,-7635.65737601505,4864910.96683918
