"BUILDINGID","PredBuildingID","FLOOR","PredFloor","LONGITUDE","PredLongitude","LATITUDE","PredLatitude","DistanceError"
"1","1","0","0",-7497.75571515819,-7471.24324320115,4864852.28419573,4864863.94405356,28.9631395708856
"1","1","1","1",-7543.76924617725,-7532.2429999277,4864923.90282825,4864924.46387342,11.5398927331227
"1","1","1","1",-7543.96038700257,-7533.73222880513,4864927.21630602,4864928.46890319,10.3045727605486
"1","1","1","1",-7516.41362123564,-7527.61882651102,4864937.65039004,4864940.6996519,11.6126923288109
"1","1","1","1",-7519.67280378207,-7527.52460267028,4864937.76237899,4864940.71975268,8.39028038466935
"1","1","0","0",-7497.42807644004,-7471.24324320115,4864857.61641572,4864863.94405356,26.9385317405462
"1","1","0","0",-7498.05807197719,-7471.24324320115,4864856.55098058,4864863.94405356,27.8153297720463
"1","1","1","1",-7505.67072260056,-7502.84679999948,4864864.85842014,4864860.1862,5.4593204605802
"1","1","1","1",-7506.76269999892,-7502.84679999948,4864850.7019,4864860.1862,10.2609073335091
"1","1","1","1",-7511.46810242698,-7502.84679999948,4864852.67851097,4864860.1862,11.4320711210282
"1","1","1","1",-7516.44226530518,-7502.84679999948,4864843.72336595,4864860.1862,21.3509152458296
"1","1","2","2",-7522.34711532399,-7503.86964771426,4864839.18486463,4864865.18375599,31.8960681123978
"1","1","2","2",-7522.96598936723,-7505.11726964597,4864840.13741949,4864863.1567332,29.1284328361061
"1","1","2","2",-7521.06350639343,-7512.78751111072,4864845.06408055,4864848.98525556,9.15793160809656
"1","1","2","2",-7517.58579999954,-7512.78402498356,4864844.9147,4864864.9895037,20.6410946163702
"1","1","2","2",-7511.73669999838,-7505.19054209987,4864841.6472,4864863.03699428,22.3690742438195
"1","1","2","2",-7525.81812998652,-7504.90894498105,4864845.29862264,4864863.73600962,27.8770740278941
"1","1","2","2",-7526.74751611476,-7504.90894498105,4864845.53644596,4864863.73600962,28.4279318042728
"1","1","2","2",-7526.30165780731,-7504.95416190169,4864845.08584904,4864863.58972612,28.2508238510218
"1","1","1","1",-7535.159069866,-7527.54203570193,4864937.08760255,4864941.04855117,8.58535517013354
"1","1","1","1",-7523.1986086515,-7527.54203570193,4864951.85325627,4864941.04855117,11.6450423324159
"1","1","1","1",-7519.36675912061,-7529.45027257353,4864949.73641195,4864938.48320234,15.1099957005764
"1","1","1","1",-7519.58592901424,-7527.52460267028,4864949.82454727,4864940.71975268,12.0797278083005
"1","1","1","1",-7510.21120582148,-7527.12581019698,4864949.28709577,4864941.6860026,18.5440140905545
"1","1","1","1",-7510.21120582148,-7526.88467979169,4864949.28709577,4864942.08319544,18.1631746739618
"1","1","1","1",-7528.60806863382,-7527.14702045225,4864959.50525117,4864957.32812227,2.62193669476058
"1","1","1","1",-7524.48676248127,-7527.52460267028,4864933.91020315,4864940.71975268,7.4564360012912
"1","1","1","1",-7526.79075654755,-7527.52460267028,4864929.91002235,4864940.71975268,10.8346112052867
"1","1","1","1",-7540.46767945348,-7532.2429999277,4864920.0486662,4864924.46387342,9.33484912209636
"1","1","1","1",-7537.02489977033,-7534.67286687938,4864918.27673816,4864923.28986422,5.53746256124887
"1","1","1","1",-7537.57847247941,-7542.65710311532,4864895.74014905,4864914.47061913,19.4067771321202
"1","1","1","1",-7437.60530766964,-7430.69154160848,4864862.85029384,4864871.66236309,11.2005680921636
"1","1","1","1",-7424.59108070695,-7424.46246820539,4864875.21121817,4864885.98030213,10.7698519290133
"1","1","1","1",-7423.65697391343,-7424.46246820539,4864876.02160381,4864885.98030213,9.99122081343589
"1","1","1","1",-7420.12158080872,-7421.70153873676,4864894.49240187,4864894.96414926,1.64888224365795
"1","1","0","0",-7435.38833459042,-7430.89533330947,4864861.66776533,4864883.29646197,22.0904408895688
"1","1","0","0",-7424.09317684724,-7426.88693694597,4864875.73329851,4864888.09821607,12.6766037103219
"1","1","0","0",-7473.79119891983,-7471.24324320115,4864866.4820823,4864863.94405356,3.59634095230926
"1","1","0","0",-7536.82031092228,-7526.07803200006,4864918.30350243,4864937.68996,22.1637382576162
"1","1","1","1",-7570.06979421266,-7556.62825293895,4864891.2786788,4864885.74266909,14.5369334900555
"1","1","1","1",-7570.55529300541,-7557.1607826612,4864891.58683523,4864885.34361813,14.77804679507
"1","1","1","1",-7569.47773984335,-7557.1607826612,4864895.84285467,4864885.34361813,16.1846038595281
"1","1","1","1",-7563.28836523045,-7557.1607826612,4864889.14259671,4864885.34361813,7.20968143313033
"1","1","0","1",-7560.37640000135,-7557.1607826612,4864888.26210001,4864885.34361813,4.34254894561846
"1","1","1","1",-7559.47587581488,-7557.1607826612,4864887.5325837,4864885.34361813,3.18609895661714
"1","1","1","1",-7559.58899359706,-7556.62825293895,4864887.43023426,4864885.74266909,3.40791159494111
"1","1","1","1",-7562.74598828317,-7557.1607826612,4864889.69580968,4864885.34361813,7.08068450793366
"1","1","0","0",-7541.98290000111,-7536.16626111149,4864921.10899998,4864927.02003889,8.29298914555243
"1","1","1","1",-7559.75518112935,-7557.1607826612,4864887.71216838,4864885.34361813,3.51296650740207
"1","1","1","1",-7562.71709999815,-7566.4103636276,4864865.95770001,4864869.12158971,4.86316710018914
"1","1","1","1",-7495.66469017713,-7502.84679999948,4864879.53904786,4864860.1862,20.6425633525513
"1","1","1","1",-7538.56799518442,-7534.61180452065,4864919.08580509,4864922.93379532,5.51891958738272
"1","1","1","1",-7554.89745110453,-7556.62825293895,4864884.97577409,4864885.74266909,1.89309348294528
"1","1","1","1",-7530.81823687622,-7527.54203570193,4864934.09008304,4864941.04855117,7.69114899068011
"1","1","1","1",-7568.73713806486,-7566.61462816868,4864876.09172509,4864869.12599632,7.28192458136235
"1","1","1","1",-7571.11236593423,-7566.4103636276,4864871.85926109,4864869.12158971,5.44092549999256
"1","1","1","1",-7522.9741666865,-7527.54203570193,4864947.54872279,4864941.04855117,7.94466226299576
"1","1","1","1",-7521.96922153996,-7527.54203570193,4864949.18407008,4864941.04855117,9.86118277237448
"1","1","1","0",-7422.6833697641,-7426.12718497664,4864877.16012952,4864898.75069574,21.8634949810726
"1","1","1","1",-7559.66945974418,-7566.4103636276,4864870.79565143,4864869.12158971,6.94566539801514
"1","1","1","1",-7418.11514654563,-7421.70153873676,4864893.5820186,4864894.96414926,3.84350024165852
"1","1","1","2",-7528.23176473564,-7534.28272087057,4864900.95922117,4864921.6278216,21.5361350772436
"1","1","1","1",-7516.7214044467,-7484.39830053805,4864894.16399546,4864891.8432531,32.40630943775
"1","1","1","2",-7497.02670160218,-7484.43088111366,4864889.88372555,4864892.56512367,12.8780662236554
"1","1","1","1",-7496.28180468907,-7501.86873333487,4864882.90326755,4864863.99245556,19.7188382520227
"1","1","1","1",-7499.06323216894,-7501.86873333487,4864872.21749579,4864863.99245556,8.69034657843142
"1","1","1","1",-7478.17927450551,-7484.39830053805,4864891.12462513,4864891.8432531,6.2604082101427
"1","1","1","1",-7503.83568147845,-7502.84679999948,4864863.17472963,4864860.1862,3.1478875343427
"1","1","0","1",-7488.92154064992,-7483.87948623313,4864876.8723379,4864890.86187978,14.8704268507677
"1","1","1","1",-7505.87757899667,-7502.84679999948,4864858.42883813,4864860.1862,3.50341862654895
"1","1","1","1",-7458.72659999877,-7457.45241818238,4864832.1627,4864828.145,4.21490837167261
"1","1","1","1",-7501.27600304133,-7501.86873333487,4864866.91101956,4864863.99245556,2.97814456518395
"1","1","1","1",-7470.42540000007,-7463.51206486481,4864814.6952,4864814.91838378,6.91693672754874
"1","1","1","1",-7509.80545455965,-7502.84679999948,4864852.23113523,4864860.1862,10.5691025538995
"1","1","1","1",-7460.28649434582,-7463.51206486481,4864810.61321927,4864814.91838378,5.37947457011197
"1","1","1","1",-7458.34679777797,-7463.51206486481,4864813.8675462,4864814.91838378,5.27107614269389
"1","1","1","1",-7514.57236937302,-7502.84679999948,4864843.12704032,4864860.1862,20.7003358941499
"1","1","0","1",-7503.81544467312,-7488.25524904166,4864888.47590187,4864884.32607389,16.1040603695898
"1","1","1","1",-7453.81238022007,-7457.45241818238,4864828.58242426,4864828.145,3.66622644538764
"1","1","1","1",-7476.42156946556,-7484.39830053805,4864890.99663951,4864891.8432531,8.02153309407339
"1","1","1","1",-7533.43210000172,-7527.52460267028,4864940.184,4864940.71975268,5.93174136795178
"1","1","1","1",-7476.28334117266,-7484.39830053805,4864890.01042686,4864891.8432531,8.31936401043563
"1","1","2","2",-7438.84016478748,-7430.15111841137,4864863.64497531,4864867.38608155,9.46020099398814
"1","1","1","1",-7523.77901292883,-7533.73222880513,4864933.75775458,4864928.46890319,11.2711337198901
"1","1","1","1",-7470.71211429651,-7483.87948623313,4864869.17915471,4864890.86187978,25.367700923419
"1","1","0","0",-7459.33246545053,-7456.52724781974,4864860.90692543,4864846.35413088,14.8206975260745
"1","1","1","0",-7437.55675779817,-7434.67087548231,4864863.47804029,4864867.97267115,5.3413503225549
"1","1","1","1",-7525.57069157763,-7527.5860206998,4864957.80791549,4864958.93757588,2.31034284690215
"1","1","0","0",-7434.20406574539,-7425.9582133092,4864878.15864296,4864882.74050197,9.43331937054648
"1","1","1","1",-7424.90538346306,-7421.70153873676,4864875.3666826,4864894.96414926,19.8576262547436
"1","1","2","2",-7433.1059750414,-7430.15111841137,4864881.30812171,4864867.38608155,14.232160055231
"1","1","2","2",-7422.81337103459,-7422.79068483981,4864889.31034383,4864880.62938936,8.68098410884349
"1","1","1","1",-7419.8682793362,-7421.70153873676,4864894.36654124,4864894.96414926,1.92820522084611
"1","1","1","1",-7562.07136316425,-7566.4103636276,4864866.13883356,4864869.12158971,5.26533562546599
"1","1","1","0",-7434.27657728937,-7434.66421227492,4864868.21566241,4864868.06213645,0.416930573579067
"1","1","1","1",-7568.74270714577,-7566.61462816868,4864876.67910122,4864869.12599632,7.84717234619168
"1","1","1","1",-7432.02851100418,-7421.70153873676,4864873.58407945,4864894.96414926,23.7434989260499
"1","1","1","1",-7535.76300000027,-7532.2429999277,4864917.7352,4864924.46387342,7.59377683059478
"1","1","0","0",-7456.64950000122,-7453.35539674163,4864823.1814,4864820.07866927,4.52526841659662
"1","1","1","1",-7456.06503337203,-7457.45241818238,4864830.27408381,4864828.145,2.54122696264359
"1","1","1","1",-7524.34123983997,-7532.2429999277,4864933.40124106,4864924.46387342,11.9295579447779
"1","1","1","1",-7535.76300000027,-7532.2429999277,4864917.7352,4864924.46387342,7.59377683059478
"1","1","1","1",-7461.28415675168,-7457.45241818238,4864820.92417907,4864828.145,8.17450153779212
"1","1","1","1",-7540.20636900866,-7534.61180452065,4864920.13777408,4864922.93379532,6.25434941541624
"1","1","0","0",-7554.78196819643,-7556.63846666614,4864885.2475042,4864886.08263333,2.03568839363694
"1","1","1","1",-7459.93945555129,-7463.51206486481,4864811.98101602,4864814.91838378,4.62511261196819
"1","1","0","0",-7458.84409999847,-7458.25454444355,4864852.5069,4864852.34754444,0.610712653752433
"1","1","1","1",-7522.85960860366,-7529.45027257353,4864951.38073721,4864938.48320234,14.4838964811476
"1","1","0","0",-7459.73507910675,-7464.57497259788,4864824.28287146,4864826.45369148,5.30443480206976
"1","1","1","1",-7469.03278788601,-7463.51206486481,4864817.95675932,4864814.91838378,6.30159571741769
"1","1","1","1",-7523.82014786624,-7527.52460267028,4864933.54700628,4864940.71975268,8.07287286734044
"1","1","1","1",-7456.38929338787,-7457.45241818238,4864829.62640144,4864828.145,1.82339917507454
"1","1","1","1",-7537.11086158909,-7534.61180452065,4864917.99325567,4864922.93379532,5.53662517310513
"1","1","1","1",-7535.20951540396,-7529.45027257353,4864948.0904118,4864938.48320234,11.2012209863847
"1","1","1","1",-7506.96953939477,-7502.84679999948,4864864.14937869,4864860.1862,5.71872061278678
"1","1","1","1",-7555.68347849491,-7557.1607826612,4864886.09975558,4864885.34361813,1.65956965437823
"1","1","1","1",-7507.29146111401,-7502.84679999948,4864851.37090193,4864860.1862,9.87241067265167
"1","1","1","1",-7512.59364791131,-7502.84679999948,4864841.58790272,4864860.1862,20.9975642859177
"1","1","1","1",-7533.88203687031,-7527.54203570193,4864939.37790184,4864941.04855117,6.55642310920385
"1","1","1","1",-7571.61829999834,-7566.4103636276,4864870.9018,4864869.12158971,5.50379413967852
"1","1","3","3",-7503.49280241843,-7510.15225999952,4864884.68283767,4864890.98698,9.17009191889269
"1","1","0","0",-7458.87629528005,-7463.09476603121,4864824.62211031,4864830.73743953,7.42918212136584
"1","1","2","2",-7500.99669314214,-7505.06753102717,4864863.13007043,4864863.77151205,4.12106399314427
"1","1","3","3",-7537.85266986421,-7534.86275965361,4864918.35909147,4864916.07646041,3.76164427302452
"1","1","2","2",-7506.83438298109,-7505.14160225427,4864851.06706626,4864863.64700353,12.6933182533399
"1","1","2","2",-7517.58579999954,-7514.48845566437,4864844.91470001,4864851.63477397,7.39952268177593
"1","1","3","3",-7525.17944551176,-7529.90996000096,4864934.43877736,4864933.40774,4.84157054798746
"1","1","1","1",-7498.69736354088,-7502.84679999948,4864868.41674979,4864860.1862,9.21736257120504
"1","1","0","0",-7455.72583416971,-7450.54404430464,4864830.19826054,4864831.10574234,5.26065294594488
"1","1","2","2",-7505.61595271802,-7505.06753102717,4864864.53729692,4864863.77151205,0.941909136180852
"1","1","1","1",-7506.84435000084,-7502.84679999948,4864864.37474996,4864860.1862,5.79002217448744
"1","1","3","3",-7524.70949999988,-7526.41426391438,4864952.5653,4864944.08320829,8.6517108035309
"1","1","1","1",-7536.45222842588,-7532.2429999277,4864918.04950621,4864924.46387342,7.67213863951379
"1","1","0","0",-7436.55759841792,-7425.9582133092,4864863.33191387,4864882.74050197,22.1142546007401
"1","1","1","1",-7516.16625316539,-7502.84679999948,4864844.08977152,4864860.1862,20.8926504410188
"1","1","1","1",-7553.96000000089,-7557.1607826612,4864884.5715,4864885.34361813,3.29259412175174
"1","1","1","1",-7524.10880000144,-7527.52460267028,4864935.0056,4864940.71975268,6.65727036716681
"1","1","1","1",-7533.65762114613,-7527.52460267028,4864939.06690073,4864940.71975268,6.35183715141311
"1","1","1","1",-7567.17480891356,-7566.4103636276,4864868.92612382,4864869.12158971,0.789039611067106
"1","1","1","1",-7557.68131882798,-7534.24970357803,4864917.69200913,4864922.69999472,23.9608120241011
"1","1","1","1",-7536.73166805459,-7527.52460267028,4864934.23035093,4864940.71975268,11.264208275748
"1","1","1","1",-7562.62688746131,-7566.4103636276,4864867.4305765,4864869.12158971,4.14417875654478
"1","1","0","0",-7425.03478738948,-7426.88693694597,4864874.85397562,4864888.09821607,13.3731209127424
"1","1","1","1",-7559.65956888308,-7566.4103636276,4864871.90041333,4864869.12158971,7.30034865008221
"1","1","2","2",-7506.07325618262,-7505.14160225427,4864862.41944312,4864863.64700353,1.54106573465221
"1","1","2","2",-7512.53907922994,-7512.49941566438,4864841.78358635,4864855.22619397,13.4426661313214
"1","1","0","0",-7420.4263345737,-7427.62759442441,4864893.48468785,4864886.83393497,9.80258421497541
"1","1","1","1",-7551.1173358295,-7556.17345064003,4864897.77481421,4864887.17172112,11.7469093817445
"1","1","2","2",-7501.74508250065,-7505.02365491552,4864863.86690447,4864863.91706673,3.27895613452914
"1","1","0","2",-7504.39731641984,-7484.43088111366,4864886.16043367,4864892.56512367,20.968514321405
"1","1","1","2",-7502.17042444547,-7484.57444048412,4864884.73343455,4864892.48627446,19.2282390830794
"1","1","2","1",-7555.5576791444,-7534.3025407114,4864902.01768344,4864921.87376714,29.0868521784424
"1","1","1","2",-7545.86360472273,-7555.902594118,4864896.62772168,4864885.67483529,14.8575579507351
"1","1","1","1",-7535.76300000027,-7532.2429999277,4864917.7352,4864924.46387342,7.59377683059478
"1","1","2","2",-7434.58928536728,-7430.15111841137,4864862.49666555,4864867.38608155,6.6033108949744
"1","1","1","1",-7499.37757407321,-7501.86873333487,4864867.72338258,4864863.99245556,4.48616661890796
"1","1","0","1",-7498.34264409643,-7483.87948623313,4864882.48498462,4864890.86187978,16.7139255679725
"1","1","1","1",-7541.5332390974,-7530.99489010917,4864914.66770929,4864927.17529465,16.3553199544464
"1","1","1","1",-7534.86864576963,-7527.52460267028,4864939.48565194,4864940.71975268,7.44701105712173
"1","1","0","1",-7484.80924178599,-7502.84679999948,4864901.95983156,4864860.1862,45.5015362376849
"1","1","2","2",-7432.68443307742,-7431.57170209363,4864882.77009048,4864865.32147786,17.4840570943759
"1","1","1","1",-7510.76613690399,-7501.86873333487,4864853.12478909,4864863.99245556,14.0452826483211
"1","1","1","1",-7530.67628715945,-7527.54203570193,4864933.70159981,4864941.04855117,7.98756699056251
"1","1","3","3",-7504.15349999815,-7488.6200863975,4864883.87080001,4864874.45538169,18.1641691295151
"1","1","1","1",-7512.59142772956,-7502.84679999948,4864841.90361119,4864860.1862,20.7174038725296
"1","1","2","2",-7417.55512883907,-7422.42647742701,4864892.83210187,4864881.24319133,12.571113101237
"1","1","1","1",-7515.94655759187,-7502.84679999948,4864843.77654189,4864860.1862,20.9971552427815
"1","1","2","2",-7422.28090000153,-7422.79068483981,4864878.4764,4864880.62938936,2.21251978156759
"1","1","2","2",-7452.56603653025,-7463.01811515167,4864829.45451351,4864815.05691212,17.7914831675485
"1","1","3","3",-7434.35310000181,-7434.38393709259,4864861.3035,4864868.4868525,7.18341869320041
"1","1","1","1",-7474.03800252823,-7484.39830053805,4864891.96685719,4864891.8432531,10.3610353161541
"1","1","2","2",-7541.14106819888,-7534.21977876143,4864914.20066476,4864922.1787944,10.561950582516
"1","1","2","2",-7479.75560000166,-7491.86553999931,4864895.5038,4864896.43788,12.1459109247963
"1","1","0","0",-7430.1165688428,-7434.66421227492,4864861.13358562,4864868.06213645,8.28769433271104
"1","1","2","2",-7460.60251205102,-7463.01811515167,4864810.9351958,4864815.05691212,4.7774139195809
"1","1","1","1",-7500.89191136453,-7502.84679999948,4864864.15265522,4864860.1862,4.42203082100036
"1","1","3","3",-7431.71389999986,-7431.61458000019,4864884.1179,4864880.14924,3.96990260034054
"1","1","2","2",-7469.37200292407,-7463.01811515167,4864815.9441304,4864815.05691212,6.41553163048966
"1","1","1","1",-7506.96953939477,-7502.84679999948,4864864.14937869,4864860.1862,5.71872061278678
"1","1","2","1",-7516.98801730685,-7484.39830053805,4864889.15920349,4864891.8432531,32.7000575136341
"1","1","1","1",-7505.95103847761,-7502.84679999948,4864867.06913609,4864860.1862,7.55056989494755
"1","1","3","3",-7423.17619999871,-7429.73713999987,4864896.1409,4864879.05586,18.3014897073847
"1","1","2","2",-7503.86859069427,-7504.90894498105,4864866.92547348,4864863.73600962,3.35484973355985
"1","1","2","2",-7466.93455017713,-7463.01811515167,4864820.44418602,4864815.05691212,6.66041915982157
"1","1","2","2",-7565.1085101552,-7528.62643360182,4864871.92161102,4864939.50113749,76.798009792347
"1","1","2","2",-7491.03063394502,-7504.90894498105,4864865.38593483,4864863.73600962,13.976042730356
"1","1","1","1",-7513.38268906325,-7502.84679999948,4864850.71902001,4864860.1862,14.1644786467485
"1","1","1","1",-7516.79515918055,-7502.84679999948,4864843.69725508,4864860.1862,21.5972690042607
"1","1","1","1",-7513.782243633,-7502.84679999948,4864841.4376922,4864860.1862,21.7046186837675
"1","1","1","1",-7512.63883428474,-7502.84679999948,4864840.21493103,4864860.1862,22.2426509152246
"1","1","2","2",-7520.75047279894,-7505.12637951922,4864854.41564837,4864863.15284654,17.9011430533065
"1","1","1","1",-7505.09062346864,-7502.84679999948,4864856.0344684,4864860.1862,4.71928162325968
"1","1","2","2",-7501.35795254238,-7504.92831272651,4864885.28976215,4864864.29451924,21.2966592862063
"1","1","3","2",-7435.34600197069,-7463.01811515167,4864862.13591772,4864815.05691212,54.6093271911428
"1","1","1","1",-7498.57744547557,-7501.86873333487,4864868.49078199,4864863.99245556,5.5738242245694
"1","1","0","1",-7420.7689261554,-7421.70153873676,4864895.39272882,4864894.96414926,1.02637550017705
"1","1","2","2",-7500.99880269608,-7505.01368375601,4864885.74575024,4864863.92609168,22.1859588404608
"1","1","3","3",-7422.55254575405,-7429.73713999987,4864877.35295243,4864879.05586,7.38365009111252
"1","1","1","1",-7507.67060000077,-7501.86873333487,4864862.88730001,4864863.99245556,5.90618536689528
"1","1","1","1",-7479.54654612375,-7484.39830053805,4864893.80469229,4864891.8432531,5.23323653008431
"1","1","3","3",-7420.65298242728,-7429.73713999987,4864895.87743876,4864879.05586,19.1177255656551
"1","1","2","2",-7438.78889728436,-7430.15111841137,4864864.00407898,4864867.38608155,9.27626893020974
"1","1","2","2",-7502.89131736046,-7505.02365491552,4864864.82647639,4864863.91706673,2.31816508719088
"1","1","2","2",-7493.3803500236,-7505.02365491552,4864880.25790364,4864863.91706673,20.0646330547289
"1","1","1","1",-7516.4885740581,-7502.84679999948,4864844.47100152,4864860.1862,20.8102249567061
"1","1","2","2",-7424.8123444654,-7435.12323890708,4864862.99215681,4864865.43571918,10.5964872117521
"1","1","2","2",-7422.28090000153,-7430.15111841137,4864878.47640001,4864867.38608155,13.5990992827174
"1","1","2","2",-7507.82697986809,-7512.49941566438,4864855.33946605,4864855.22619397,4.67380860063827
"1","1","2","1",-7508.00334289535,-7506.87985783182,4864851.46302018,4864852.68526698,1.66015238275688
"1","1","1","1",-7512.31796745377,-7502.84679999948,4864842.62307999,4864860.1862,19.9541022710546
"1","1","3","3",-7434.73639197078,-7434.38393709259,4864855.66360599,4864868.4868525,12.8280893203496
"1","1","1","1",-7458.72659999877,-7457.45241818238,4864832.1627,4864828.145,4.21490837167261
"1","1","2","2",-7429.96611795025,-7430.15111841137,4864889.67668548,4864867.38608155,22.291371618095
"1","1","2","2",-7422.46892011926,-7430.15111841137,4864895.51630088,4864867.38608155,29.1603396756709
"1","1","1","1",-7502.2851582043,-7502.84679999948,4864860.16658217,4864860.1862,0.561984310601581
"1","1","2","1",-7516.65771900358,-7502.84679999948,4864894.72674274,4864860.1862,37.1993356993525
"1","1","2","2",-7500.63820273299,-7505.02365491552,4864864.06216758,4864863.91706673,4.38785199169041
"1","1","3","3",-7516.24374802589,-7488.40768673755,4864894.57908299,4864874.96726215,34.0509886006661
"1","1","2","2",-7454.60759159852,-7458.609866665,4864860.38695715,4864836.04844741,24.6653859062751
"1","1","2","2",-7507.64059999958,-7505.03975324939,4864862.8718,4864863.45882447,2.66627109328949
"1","1","2","1",-7512.63280000165,-7506.87985783182,4864853.85769999,4864852.68526698,5.87119602521174
"1","1","2","2",-7458.60449999943,-7458.62632698246,4864832.0952,4864835.28483539,3.18971006603018
"1","1","2","2",-7512.88887257289,-7505.02995359971,4864842.37835919,4864863.46477529,22.503323115012
"1","1","1","1",-7453.85408994027,-7457.45241818238,4864829.53558628,4864828.145,3.85768017539978
"1","1","3","3",-7452.17709702667,-7465.74315454506,4864836.02503973,4864812.77226364,26.9208007416795
"1","1","2","2",-7517.58579999954,-7505.11726964597,4864844.9147,4864863.1567332,22.0960635535426
"1","1","2","2",-7466.25206682841,-7463.01811515167,4864821.10988005,4864815.05691212,6.86271551294722
"1","1","1","1",-7460.99749999866,-7463.51206486481,4864809.4587,4864814.91838378,6.01092201412843
"1","1","2","2",-7434.53118349697,-7430.15111841137,4864867.94528182,4864867.38608155,4.41561718144246
"1","1","2","2",-7502.63204468882,-7504.91967580899,4864861.2526387,4864863.72818373,3.37069419297844
"1","1","2","3",-7436.53342039347,-7465.63259333298,4864843.61151497,4864812.71132667,42.4450645286728
"1","1","3","3",-7434.35310000181,-7434.38393709259,4864861.3035,4864868.4868525,7.18341869320041
"1","1","2","2",-7492.04601387236,-7496.02819999928,4864884.06667608,4864895.24673333,11.8680868940365
"1","1","2","2",-7425.01161002021,-7430.15111841137,4864875.80807804,4864867.38608155,9.86633525352588
"1","1","3","3",-7429.6090179844,-7430.18896666666,4864878.44714245,4864879.73871667,1.41580522341367
"1","1","2","2",-7482.15778019572,-7491.08893999905,4864886.03267932,4864895.8084,13.2412359781976
"1","1","2","2",-7419.68738148794,-7430.15111841137,4864893.98148622,4864867.38608155,28.5798065038266
"1","1","3","3",-7435.22594210535,-7429.73713999987,4864850.824863,4864879.05586,28.7596269127564
"1","1","2","2",-7479.75560000166,-7484.43088111366,4864895.5038,4864892.56512367,5.52214379066208
"1","1","2","2",-7488.80900000036,-7484.43088111366,4864900.5181,4864892.56512367,9.07842263169989
"1","1","2","2",-7502.206913101,-7491.86553999931,4864884.27814346,4864896.43788,15.962555883444
"1","1","0","0",-7436.43220251869,-7447.29411907345,4864838.93088482,4864827.12493645,16.0424950741756
"1","1","2","2",-7434.23860000074,-7431.57170209363,4864861.24090001,4864865.32147786,4.87477795084664
"1","1","0","0",-7421.48609889221,-7426.12718497664,4864894.55921288,4864898.75069574,6.25365561751649
"1","1","2","2",-7422.28090000153,-7431.57170209363,4864878.47640001,4864865.32147786,16.10499860885
"1","1","1","1",-7418.37986592064,-7421.78522392974,4864893.40437628,4864895.15417494,3.82861052053885
"1","1","2","2",-7435.51839999855,-7430.15111841137,4864877.3166,4864867.38608155,11.2881755944957
"1","1","2","2",-7432.75504816294,-7430.15111841137,4864882.98545034,4864867.38608155,15.8152065024616
"1","1","0","0",-7434.92831523342,-7425.9582133092,4864878.48942718,4864882.74050197,9.92644777156696
"1","1","1","2",-7434.31049999967,-7431.20945770144,4864861.2802,4864871.19817991,10.3914767441249
"1","1","1","1",-7535.76300000027,-7534.61180452065,4864917.7352,4864922.93379532,5.32453231566232
"1","1","1","1",-7536.09291375645,-7532.2429999277,4864929.25138058,4864924.46387342,6.14345678398314
"1","1","1","1",-7526.60183559513,-7527.54203570193,4864935.08431023,4864941.04855117,6.03789252887053
"1","1","1","1",-7526.14470916499,-7527.54203570193,4864933.67130991,4864941.04855117,7.50840928623399
"1","1","3","3",-7513.10449071601,-7529.90996000096,4864943.86961973,4864933.40774,19.7958259584452
"1","1","3","3",-7536.82660000026,-7529.90996000096,4864933.9358,4864933.40774,6.9367684294592
"1","1","2","2",-7560.59963693811,-7556.10230000028,4864888.48212282,4864885.78458889,5.24430441902759
"1","1","1","1",-7560.37629999965,-7557.1607826612,4864888.2621,4864885.34361813,4.34247488891921
"1","1","2","2",-7539.10921258201,-7534.21977876143,4864919.22042121,4864922.1787944,5.71476465343675
"1","1","2","2",-7534.43217116002,-7528.26324693832,4864938.17260027,4864940.11114617,6.4663425721946
"1","1","2","2",-7518.69033506914,-7534.21977876143,4864890.84508287,4864922.1787944,34.9709179166641
"1","1","2","2",-7504.02179983115,-7505.02365491552,4864864.9694765,4864863.91706673,1.45302440659119
"1","1","2","2",-7472.27856232633,-7504.90894498105,4864865.82379965,4864863.73600962,32.6971059788365
"1","1","2","2",-7434.97046663345,-7430.15111841137,4864862.17507381,4864867.38608155,7.09793765714811
"1","1","2","2",-7435.97428978805,-7430.15111841137,4864862.25929523,4864867.38608155,7.75843172855147
"1","1","2","2",-7424.39850346013,-7422.79068483981,4864875.16660562,4864880.62938936,5.69447863773752
"1","1","2","2",-7423.8977483286,-7422.79068483981,4864875.52897235,4864880.62938936,5.21918032712603
"1","1","2","2",-7424.8123444654,-7431.57170209363,4864862.99215681,4864865.32147786,7.14945117599997
"1","1","2","2",-7419.78586577173,-7422.79068483981,4864894.25396965,4864880.62938936,13.9519936062301
"1","1","2","2",-7423.07559999824,-7430.15111841137,4864896.08399999,4864867.38608155,29.5572915437454
"1","1","2","2",-7427.07447905093,-7422.42647742701,4864903.08147953,4864881.24319133,22.3274438896775
"1","1","3","3",-7456.02104198941,-7456.12943999916,4864830.3957034,4864830.29948,0.144945062768645
"1","1","3","3",-7456.71521028611,-7456.12943999916,4864831.2297508,4864830.29948,1.09933188395749
"1","1","3","3",-7452.84458802272,-7456.12943999916,4864828.57799601,4864830.29948,3.70860615779766
"1","1","3","3",-7436.8962738029,-7431.61458000019,4864863.19613694,4864880.14924,17.7568013106317
